"Em suporte de catalisador para reações em alta temperatura, é necessário material cerâmico com alta dureza e boa estabilidade térmica, geralmente em formato de substrato. Qual opção se encaixa?","Alumina (Al2O3)","Polietileno (PE)","Polipropileno (PP)","Poliuretano (PU)","A"
"Um componente de engrenagens e raspadores requer laminado com tecido de algodão e resina fenólica, com boa resistência ao desgaste e absorção de vibração. Qual material representa essa escolha?","Celeron fenólico com tecido de algodão","Fenolite com papel kraft","Polietileno de alta densidade (PEAD)","Poliamida (PA)","A"
"Em uma reunião com operação, você precisa justificar um estudo sobre ligações atômicas antes de alterar um equipamento crítico. Nesse contexto prático, como se descreve corretamente a Ciência dos Materiais?","Área que estuda estrutura atômica, ligações e defeitos cristalinos","Área dedicada à gestão de estoques e logística industrial","Área que correlaciona propriedades com aplicações tecnológicas imediatas","Área focada na definição de normas técnicas industriais vigentes","A"
"Ao discutir a escolha entre vidro e aço em uma janela técnica, surge a dúvida sobre organização interna da matéria. Nesse contexto, como o vidro comum é classificado estruturalmente?","Material amorfo, com ausência de ordem de longo alcance","Material cristalino com repetição periódica em todas direções","Material semicristalino, contendo lamelas de perlita e cementita","Material metálico policristalino com elétrons de condução livres","A"
"Durante a seleção de um material para um eixo de bomba, o gestor questiona por que aços são tão utilizados estruturalmente. Nesse contexto prático, quais características gerais dos metais justificam essa escolha?","Boa condutividade, maleabilidade importante e ductilidade para deformar seguramente","Baixa resistência mecânica e fragilidade em pequenos esforços aplicados","Transparência elevada e excelente isolamento elétrico em temperatura ambiente","Estrutura orgânica formada por longas cadeias covalentes flexíveis","A"
"No planejamento de um revestimento interno em PVC, você precisa explicar ao time a terminologia envolvida. Nesse cenário prático, qual alternativa descreve melhor o conceito de polímero?","Macromolécula oriunda da repetição de meros interligados sucessivamente","Molécula pequena formada por um único mero isolado","Agregado cristalino metálico contendo ferro, carbono e impurezas","Partícula esférica metálica dispersa em matriz cerâmica dúctil","A"
"Durante uma parada, serão trocados componentes em PP, PU e silicone. A equipe pergunta sobre o comportamento térmico dos materiais. Nesse contexto, como se caracteriza um termoplástico típico?","Material que amolece ao aquecer e solidifica quando resfriado","Material com alta reticulação que não funde após cura completa","Material inorgânico rígido com ligações predominantemente iônicas fortes","Material com pequena elasticidade e grande fluência sob compressão","A"
"Ao escolher o material de vedação para uma linha com substâncias muito agressivas, você considera PTFE. Nesse contexto prático, qual propriedade descreve adequadamente esse polímero fluorado?","Alta resistência química e boa estabilidade em temperaturas elevadas","Elevada condutividade elétrica e baixa resistência à abrasão","Baixo grau de cristalinidade e ponto de fusão reduzido","Propensão intensa à corrosão eletroquímica em soluções aquosas","A"
"Um projeto de isolamento térmico para forno industrial utiliza alumina e lã de rocha. A equipe questiona a natureza desses materiais. Nesse cenário, qual definição descreve corretamente os materiais cerâmicos?","Materiais inorgânicos formados por elementos metálicos e não metálicos combinados","Materiais orgânicos com cadeias longas predominantemente covalentes flexíveis","Ligas metálicas com alta condutividade elétrica e baixa dureza aparente","Misturas físicas de polímeros reforçados com fibras naturais vegetais","A"
"Durante um reparo em tubulação com PRFV, o supervisor pergunta sobre o porquê de usar esse tipo de material. Nesse contexto prático, o que caracteriza um compósito estrutural?","Combinação multifásica que reúne propriedades complementares de matriz e reforço","Material monofásico com composição perfeitamente uniforme em toda a peça","Liga metálica substituída por óxidos mantendo idêntica estrutura cristalina","Solução sólida intersticial com átomos dispersos na rede metálica","A"
"Em um projeto de tanque de PRFV para fluido corrosivo, o cliente quer entender a vantagem do material. Nesse contexto prático, qual combinação descreve o benefício desse compósito?","Resistência da fibra de vidro e flexibilidade da matriz polimérica","Transparência óptica elevada e condutividade elétrica significativamente aumentada","Baixa resistência à fadiga associada a altíssima densidade volumétrica","Solubilidade relevante em água para facilitar descarte ambiental controlado","A"
"Na escolha entre SAE 1020 e SAE 1045 para um eixo de transmissão, o cliente questiona a influência do carbono. Nesse contexto prático, que efeito geral ocorre quando o teor de carbono aumenta?","Aumento da dureza e resistência, mas redução moderada da tenacidade","Redução da dureza e aumento expressivo da ductilidade global","Manutenção idêntica das propriedades mecânicas em qualquer composição","Redução da temperabilidade e maior facilidade de soldagem estruturada","A"
"Durante um laudo metalográfico, é necessário diferenciar ferrita e austenita em aços. Pensando nesse contexto prático, qual alternativa relaciona corretamente fase e estrutura cristalina?","Ferrita possui estrutura CCC enquanto austenita possui estrutura CFC","Ferrita possui estrutura CFC enquanto austenita possui estrutura CCC","Ambas as fases apresentam estruturas amorfas desprovidas de periodicidade","Ferrita apresenta estrutura hexagonal compacta enquanto austenita é amorfa","A"
"Ao avaliar um trocador casco-tubo existente em cobre, o engenheiro precisa justificar suas características para a inspeção. Nesse contexto prático, qual conjunto de propriedades explica esse uso?","Boa condutividade térmica e elétrica com razoável resistência à corrosão","Baixa condutividade térmica e baixa ductilidade em serviço","Condutividade elétrica desprezível combinada com altíssima fragilidade estrutural","Alta transparência óptica e isolamento elétrico praticamente perfeito","A"
"Durante a especificação de um painel leve, o cliente quer entender por que alumínio é preferido a aço carbono. Nesse contexto prático, quais características gerais destacam esse metal?","Baixa densidade, boa condutividade e formação de camada passivadora de óxido","Alta densidade, baixa resistência e elevado ponto de fusão","Ausência de camada de óxido e ductilidade muito limitada","Baixa reciclabilidade associada à resistência desprezível à corrosão","A"
"Na fabricação de uma carcaça complexa, optou-se por fundição em molde de areia. Em conversa com a equipe, você precisa descrever o processo. Nesse contexto prático, qual definição caracteriza a fundição?","Vazamento de metal líquido em molde com formato próximo da peça","Deformação de lingotes sólidos entre cilindros aquecidos sucessivamente","Remoção de cavacos com ferramentas de corte em máquinas operatrizes","União de chapas metálicas por aquecimento localizado e aplicação de pressão","A"
"Ao receber chapas de aço laminadas a quente, o inspetor deseja relembrar em que consiste a laminação. Nesse contexto prático, como esse processo pode ser descrito?","Redução da espessura do metal ao passar entre cilindros rotativos","Alongamento do metal por tração pura em temperatura ambiente","Vazamento do metal líquido em cavidades moldadas de areia","Remoção mecânica de rebarbas utilizando lixamento em alta velocidade","A"
"Durante a análise de um ensaio de tração, a equipe de manutenção se confunde entre tensão e deformação. Nesse contexto prático, como se define a tensão de engenharia?","Razão entre carga instantânea aplicada e área inicial da seção","Razão entre alongamento final medido e comprimento inicial","Produto entre módulo elástico e deformação plástica permanente","Diferença entre tensões verdadeira e cisalhante durante carregamento","A"
"Na fabricação de um eixo de alta dureza, a operação aplicará têmpera seguida de revenido. Em discussão com a equipe, surge a dúvida sobre o efeito da têmpera. Nesse contexto, qual alternativa descreve corretamente?","Formação de martensita com aumento de dureza e redução de tenacidade","Formação de ferrita macia com aumento considerável da ductilidade","Transformação em perlita grosseira com dureza significativamente reduzida","Estabilização de cementita isolada com grande aumento de tenacidade","A"
"Em uma inspeção de tubulação, o laudo menciona corrosão eletroquímica associada a eletrólitos. A equipe questiona a diferença para oxidação seca. Nesse contexto, qual alternativa descreve corretamente corrosão eletroquímica?","Processo com transferência de elétrons envolvendo reações anódicas e catódicas em eletrólito","Processo de oxidação seca em ar sem eletrólito aquoso","Processo puramente mecânico governado por abrasão e cavitação","Processo baseado apenas em difusão sólida de íons no metal","A"
"Uma linha de água de resfriamento em aço carbono será galvanizada. Na apresentação do projeto, você precisa explicar o mecanismo de proteção. Nesse contexto prático, como o zinco protege o aço base?","Zinco atua como metal de sacrifício corroendo preferencialmente ao aço","Zinco é mais nobre e torna o aço o ânodo principal","Zinco impede reações catódicas ao bloquear totalmente elétrons","Zinco transforma a superfície em filme polimérico altamente estável","A"
"Durante a especificação de peças de desgaste, surge dúvida sobre qual ferro fundido escolher. Nesse contexto prático, qual característica descreve corretamente o ferro fundido branco?","Alta dureza, presença abundante de cementita e grande fragilidade","Baixa dureza, microestrutura ferrítica e excelente usinabilidade","Presença de grafita lamelar com elevado amortecimento vibratório","Grafita nodular em matriz ferrítica com boa ductilidade geral","A"
