"O que acontece com o gás em um compressor centrífugo de múltiplos estágios após passar por determinado número de estágios?","Sua pressão diminui para permitir nova compressão","Ele é direcionado a um trocador de calor para refrigeração antes de prosseguir","Sua velocidade é reduzida a zero para reiniciar o ciclo","Ele é misturado com óleo lubrificante","B"
"Qual a principal desvantagem do compressor de parafuso?","Não pode operar em regime contínuo","Exige manutenção muito frequente devido ao desgaste das palhetas","Custo inicial mais elevado em comparação com alguns outros tipos, como o de pistão","Baixa eficiência energética em qualquer condição de carga","C"
"Em um compressor de palhetas deslizantes, as palhetas são pressionadas contra a parede do estator principalmente por:","Molas mecânicas","Força centrífuga gerada pela rotação do rotor","Pressão do óleo injetado","Campo magnético","B"
"Qual a principal vantagem do compressor de lóbulos (roots) em relação à contaminação do fluido?","Possui filtros especiais que retêm partículas","Utiliza óleo sintético que não reage com o gás","É isento de óleo, pois o gás não entra em contato com lubrificantes, ideal para indústrias alimentícias e farmacêuticas","Opera com selagem a gás que elimina qualquer resíduo","C"
"O que significa a expressão ""compressão politrópica"" no contexto de desempenho de compressores?","Um tipo de compressão isotérmica ideal","Um modelo de compressão que considera variações de calor específico e outras irreversibilidades reais","A compressão realizada sem troca de calor com o meio","A compressão em dois estágios com resfriamento intermediário","B"
"Em um compressor alternativo aberto, o acionamento é feito por:","Motor elétrico integrado à carcaça selada","Motor elétrico separado, normalmente conectado por correias ou acoplamento","Sistema pneumático interno","Turbina a vapor acoplada diretamente ao eixo","B"
"Qual é a consequência direta do aumento da temperatura de sucção em um compressor, mantendo as demais variáveis constantes?","Aumento da vazão mássica","Redução da eficiência volumétrica e possível aumento da temperatura de descarga","Diminuição da pressão de descarga","Melhora na lubrificação dos mancais","B"
"Qual componente do compressor centrífugo é responsável por coletar o gás que sai do difusor e direcioná-lo para a descarga?","Rotor","Voluta ou coletor","Eixo","Mancal axial","B"
"O que ocorre durante um evento de surge em um compressor centrífugo, após a primeira instabilidade?","O compressor é imediatamente danificado de forma irreversível","A pressão na descarga diminui, a vazão interna se restabelece e o compressor pode voltar a comprimir, gerando ciclos repetitivos","O sistema de lubrificação é automaticamente desligado","As válvulas de sucção e descarga se fecham permanentemente","B"
"Qual tipo de compressor volumétrico é mais indicado para aplicações que exigem alta pressão com vazões moderadas e menor pulsação de fluxo?","Compressor centrífugo de múltiplos estágios","Compressor alternativo de dupla ação","Compressor de parafuso seco","Compressor de lóbulos","B"
"Em um compressor centrífugo, a selagem a gás (dry gas seal) é mais moderna que a selagem a óleo porque:","É mais barata e fácil de instalar","Utiliza o próprio gás comprimido para vedação, evitando contaminação do processo","Não requer nenhum tipo de manutenção","Opera apenas em baixas pressões","B"
"Qual é a principal função do cárter em um compressor alternativo?","Abrigar o cilindro e as válvulas","Envolver o virabrequim e outras peças móveis, servindo como reservatório de óleo lubrificante","Fixar o motor elétrico ao compressor","Realizar a troca de calor do gás comprimido","B"
"Os compressores axiais são caracterizados por:","O escoamento do gás entra paralelo ao eixo e sai perpendicular ao mesmo","O escoamento do gás entra e sai perpendicular ao eixo","O escoamento do gás entra e sai paralelo ao eixo de rotação","O escoamento do gás sofre duas mudanças de direção de 90 graus","C"
"Qual dos seguintes itens NÃO é uma vantagem dos compressores centrífugos?","Alta pressão por estágio, permitindo design compacto","Menor manutenção devido a poucas partes móveis","Ideal para aplicações que exigem grandes vazões","Capacidade de operar com eficiência máxima em qualquer faixa de rotação, independente da carga","D"
"O que significa a expressão ""raquetes"" no procedimento de entrega de compressor para manutenção?","Ferramentas de aperto utilizadas nos flanges","Dispositivos de bloqueio instalados entre flanges para isolar seções de tubulação","Tipo de cadeado usado no LOTO","Sistema de drenagem de emergência","B"
