"Qual dos seguintes acoplamentos é classificado como não lubrificado e utiliza discos flexíveis em aço inoxidável?","Acoplamento de grade elástica","Acoplamento de engrenagens","Acoplamento de lâminas (discos)","Acoplamento tipo Cardan","C"
"A dilatação térmica linear de um sólido é diretamente proporcional a:","Apenas à variação de temperatura","Apenas ao comprimento inicial","Apenas ao coeficiente de dilatação do material","Ao comprimento inicial, à variação de temperatura e ao coeficiente de dilatação","D"
"Para uma máquina que opera a quente, o alinhamento a frio deve considerar:","Que não há necessidade de compensação, pois o alinhamento a frio é definitivo","A dilatação térmica da carcaça para que os eixos fiquem alinhados na condição de operação","Apenas a dilatação dos eixos, ignorando a carcaça","Que a máquina móvel sempre deve ser posicionada mais alta a frio","B"
"Em um exercício do documento, uma turbina (máquina móvel) com carcaça de aço fundido (α=0,000012) tem linha de centro a 400 mm e opera a 60°C (ambiente 20°C). A bomba (fixa) tem linha de centro a 300 mm e opera a 40°C. O cálculo resultou em PMM = -0,12 mm. Isso significa que:","A turbina deve ser posicionada 0,12 mm acima da bomba a frio","A turbina deve ser posicionada 0,12 mm abaixo da bomba a frio","A turbina deve ser posicionada exatamente na mesma altura da bomba a frio","A bomba deve ser movida 0,12 mm para cima","B"
"O que representa o gap (separação axial) do acoplamento e por que é importante?","É a folga necessária para permitir a lubrificação; deve ser máxima possível","É a distância entre as faces dos cubos; sua regulagem correta faz parte do processo de alinhamento","É o diâmetro interno do acoplamento; influencia o torque transmitido","É o ângulo máximo permitido para o acoplamento; deve ser zero","B"
"Para acoplamentos de lâminas flexíveis, o gap recomendado é de aproximadamente:","± 0,25 mm","± 0,75 mm","± 1,5 mm","± 2,0 mm","A"
"Ao apertar os parafusos de fixação de uma máquina durante o alinhamento, qual procedimento é recomendado?","Apertar cada parafuso completamente de uma só vez, começando pelo maior","Apertar em cruz, aplicando primeiro metade da carga e depois a carga total","Apertar apenas os parafusos da máquina fixa","Apertar somente após o alinhamento final, sem pré-aperto","B"
"Qual dos seguintes NÃO é um impacto do desalinhamento listado no documento?","Risco de acidente","Aumento da eficiência energética","Desgaste prematuro de componentes","Perda de produção","B"
"Os acoplamentos do tipo engrenagem (lubrificados) permitem desalinhamento angular de até:","0,5 grau","1 grau","3 graus","5 graus","C"
"O que deve ser verificado antes de iniciar as leituras de alinhamento com relógios comparadores?","Se os eixos estão girando livremente","Se os suportes estão rígidos e os relógios retornam a zero após pequenos choques","Se a máquina está ligada em vazio","Se o óleo dos mancais foi trocado","B"
"No método de alinhamento reverso (reverse), as correções são calculadas a partir de:","Leituras axiais em ambos os cubos","Leituras radiais em dois pontos distintos (máquina fixa e móvel)","Leituras de temperatura nos mancais","Medição direta do desalinhamento com régua","B"
"O desalinhamento combinado é o tipo mais encontrado na prática e consiste na:","Associação de desalinhamento radial com axial (angular)","Associação de folga axial com folga radial","Soma de erros de leitura dos relógios","Compensação térmica mal calculada","A"
"Para medição do espaçamento entre acoplamentos e pré-alinhamento, qual instrumento é indicado?","Micrômetro externo","Trena","Paquímetro","Relógio comparador","C"
"Qual a precisão de leitura típica dos relógios comparadores mais utilizados em alinhamento?","0,001 mm","0,01 mm","0,1 mm","1,0 mm","B"
"Se durante a verificação das leituras a regra de validade apresentar diferença superior a 20%, a atitude correta é:","Ignorar a diferença e prosseguir com o alinhamento","Determinar a causa do erro (folga, suporte frouxo, etc.) antes de continuar","Ajustar os relógios para que a soma se iguale","Considerar que o desalinhamento está dentro da tolerância","B"
"Ao colocar um pacote de calços, qual cuidado deve ser tomado?","Colocar os calços mais finos entre os mais espessos","Colocar todos os calços iguais","Deixar os calços encostados nos parafusos para melhor fixação","Usar apenas calços de aço carbono","A"
"O que os catálogos de fabricantes de acoplamentos flexíveis geralmente indicam como desalinhamento máximo?","O desalinhamento ideal para a operação","O desalinhamento máximo geometricamente possível, mas recomenda-se não ultrapassar 10% desse valor","Que o alinhamento não é necessário para acoplamentos flexíveis","A tolerância de temperatura de operação","B"
"Qual das alternativas descreve corretamente a influência das tubulações no alinhamento?","Tubulações bem fixadas não afetam o alinhamento","Esforços das tubulações podem distorcer a carcaça do equipamento e causar desalinhamento em operação","Tubulações devem ser conectadas antes do alinhamento final","Somente tubulações de grande diâmetro influenciam o alinhamento","B"
