"Qual o objetivo de um sistema de bombeamento com bombas centrífugas montadas em serie?","Elevar a vazão de descarga.","Reduzir o consumo de energia.","Garantir a continuidade operacional em caso de falha de uma bomba.","Elevar a pressão de descarga do sistema de bombeamento.","D"
"Qual o objetivo de um sistema de bombeamento com bombas centrífugas montadas em paralelo?","Elevar a vazão de descarga do sistema de bombeamento.","Elevar a pressão de descarga.","Reduzir o NPSH requerido.","Aumentar a eficiência energética.","A"
"Quanto a posição do eixo, quais os tipos de bombas centrífugas?","Bomba de simples estágio ou multiestágio.","Bomba centrífuga com eixo na posição horizontal, vertical ou inclinado.","Bomba de carcaça partida radialmente ou axialmente.","Bomba de rotor fechado, semiaberto ou aberto.","B"
"Quanto ao número de estágios, quais os tipos de bombas centrífugas?","Horizontal, vertical ou inclinado.","Carcaça concêntrica, voluta, dupla voluta ou difusora.","Bomba centrífuga de simples estágio (um rotor) e multi estágios (dois ou mais rotores).","Rotor radial, helicoidal ou axial.","C"
"Quanto a partição da carcaça, quais os tipos de bombas centrífugas?","Simples estágio e multiestágio.","Eixo horizontal, vertical e inclinado.","Rotor fechado, semiaberto e aberto.","Bomba centrífuga com carcaça partida radialmente e partida axialmente.","D"
"Quanto ao formato da carcaça, quais as estratégias de projeto utilizadas para se diminuir o empuxo radial sobre o rotor (ou impelidor) em bombas centrífugas?","Carcaça concêntrica, carcaça voluta, carcaça dupla voluta e carcaça difusora;","Uso de rotores de dupla sucção ou arranjos opostos.","Anéis de desgaste e folgas reduzidas.","Selos mecânicos e gaxetas.","A"
"Como é classificado os rotores, quanto sua admissão de líquido em uma bomba centrífuga?","Rotor radial, helicoidal e axial.","Rotor de simples sucção e rotor de dupla sucção.","Rotor fechado, semiaberto e aberto.","Rotor em balanço ou centralizado.","B"
"Como é classificado os rotores, quanto a direção de saída do líquido na extremidade das palhetas em uma bomba centrífuga?","Simples sucção e dupla sucção.","Fechado, semiaberto e aberto.","Rotor tipo radial, helicoidal ou misto e axial.","Em balanço e centralizado.","C"
"Como é classificado os rotores, quanto a posição do rotor em relação aos mancais em uma bomba centrífuga?","Radial, helicoidal e axial.","Simples sucção e dupla sucção.","Fechado, semiaberto e aberto.","Rotor em balanço ou com rotor centralizado.","D"
"Como é classificado os rotores, quanto as paredes (disco laterais) em uma bomba centrífuga?","Rotor fechado, semiaberto e aberto.","Radial, helicoidal e axial.","Simples sucção e dupla sucção.","Em balanço e centralizado.","A"
"Quais as estratégias de projeto mais utilizadas para reduzir o empuxo axial em eixo de bombas centrífugas?","Uso de carcaça dupla voluta ou difusora.","Uso de rotores com dupla sucção ou arranjos de montagem de rotores com posicionamento opostos do olhal de sucção em relação aos outros rotores (no caso de bombas multi estágios).","Uso de anéis de desgaste com folgas reduzidas.","Uso de selos mecânicos balanceados.","B"
"Quais os tipos de vedações mais utilizados entre eixo rotativo e caixa de selagem de uma bomba centrífuga?","Anéis de desgaste e retentores.","Juntas e O'rings.","Gaxetas e selos mecânicos.","Mancais e rolamentos.","C"
"O que é um selo cartucho?","É um tipo de gaxeta feita de material sintético que se adapta ao eixo.","É um anel de desgaste que evita o contato entre rotor e carcaça.","É um mancal de rolamento que suporta o eixo e reduz o atrito.","É um dispositivo utilizado para fazer vedação de eixo em bombas centrífugas (em substituição de gaxetas), que pode ser de dois tipos: selo mecânico simples ou duplo, que já vem montado do fabricante pronto para ser instalado.","D"
"O que direciona um projetista de uma bomba centrífuga tomar a decisão técnica para escolher instalar um selo duplo em vez de um selo simples em um eixo de uma bomba centrífuga?","Quando é primordial garantir emissão zero do produto para o meio ambiente na utilização da bomba, para promover maior segurança para pessoas e instalações industriais;","Quando a pressão de operação é muito baixa, exigindo vedação mais robusta.","Quando a temperatura do fluido é elevada, necessitando de refrigeração adicional.","Quando o fluido é altamente viscoso, dificultando a vedação simples.","A"
"Qual é o principal objetivo da técnica de “Flushing” em um sistema de selagem de uma bomba centrífuga?","Lavar a parte externa do selo para remover depósitos.","Função principal do “Flushing”, é promover a refrigeração das interfaces de vedação primária do selo mecânico.","Lubrificar os mancais da bomba.","Aumentar a pressão na caixa de selagem.","B"
"Qual é o principal objetivo da técnica do “Quench” em um sistema de selagem de uma bomba centrífuga?","Refrigerar as faces do selo mecânico.","Lubrificar o eixo.","A Função principal do “Quench” é promover a lavagem ou a diluição dos vazamentos na parte externa do selo.","Aumentar a vida útil dos mancais.","C"
"Qual a estratégia utilizada para refrigerar e diminuir o atrito na vedação primária (vedação principal) de um selo mecânico em uma bomba centrífuga?","Aplicar quench com vapor ou água.","Utilizar gaxetas de baixo atrito.","Aumentar a folga entre o eixo e o selo.","Fazer “Flushing”, que é circular o próprio produto pela caixa de selagem ou circular fluido de barreira para fazer essa função.","D"
"Que é “Quench”?","É a técnica de lavar a caixa de selagem pelo o lado externo para remover depósitos de sujeiras, normalmente feito com vapor ou água a pressão atmosférica.","É a técnica de circular fluido de barreira para refrigerar o selo.","É o procedimento de escorvar a bomba.","É a operação de alinhar o eixo.","A"
"Qual a principal diferença entre aplicação de um Plano de Selagem API 52 (reservatório despressurizado) e o Plano de Selagem API 53 (reservatório pressurizado) na aplicação selos mecânicos de uma bomba centrífuga?","No API 52 o fluido de barreira é pressurizado, no API 53 é despressurizado.","No Plano API 52 o pequeno vazamento do fluido bombeado (na faixa de ppm) contamina o fluido de barreira, enquanto no plano API 53, o fluxo inverte, o fluido de barreira (na faixa de ppm) entra na corrente do fluido bombeado, garantindo assim, emissão zero de fluido bombeado para o meio ambiente.","No API 52 utiliza-se selo simples, no API 53 selo duplo.","No API 52 a refrigeração é feita por quench, no API 53 por flushing.","B"
"Quais os principais pontos de verificação (check list) que o operador deve observar antes de partir uma bomba centrífuga?","Verificar alinhamento do motor, lubrificação dos mancais, aperto dos parafusos da base.","Inspecionar o selo mecânico, verificar vazamentos, testar o sistema de quench.","Características físico\químicas, temperatura e viscosidade do produto a ser bombeado, nível e pressão do vaso de alimentação está conforme recomendado; válvula de sucção está aberta, filtro (se houver) está limpo e se a bomba está escorvada;","Medir a corrente do motor, verificar a tensão da rede, testar o sistema de partida.","C"
"O que é um check List operacional?","É uma lista de peças sobressalentes necessárias para manutenção.","É um cronograma de manutenção preventiva da bomba.","É um relatório de anomalias detectadas durante a operação.","É um documento operacional (procedimento ou protocolo) de pré-partida, partida e pós-partida de uma bomba centrífuga utilizada pelo operador para verificar se todas as condições operacionais da bomba estão atendidas.","D"
"O que é um 5 check ?","É um procedimento de checagem dimensional de uma bomba centrífuga utilizada pelo técnico de manutenção na oficina antes de instalar o selo mecânico.","É uma verificação de cinco pontos críticos na operação da bomba.","É um teste de estanqueidade do selo mecânico após instalação.","É uma inspeção visual de cinco componentes principais antes da partida.","A"
"Quais os principais tipos de anomalias mecânicas (defeito) que pode ser inserido na instalação no campo da bomba, que pode causar danos mais sérios em uma bomba centrífuga quando estiver em operação?","Cavitação, baixo NPSH, temperatura elevada do fluido.","Desalinhamento entre acionador\acionado, instalação do acoplamento com GAP fora da especificação, base civil de fixação da bomba com defeito (chumbador solto, base com trincas etc.), falta de lubrificação;","Desgaste dos anéis de desgaste, folgas excessivas, rotor desbalanceado.","Falha no selo mecânico, vazamento, obstrução do filtro.","B"
"Quais os principais tipos de anomalias mecânicas (defeito) que pode ser inserido na manutenção de oficina da bomba, que pode causar danos mais sérios em uma bomba centrífuga quando estiver em operação?","Desalinhamento, gap incorreto, base com defeito.","Falta de escorva, válvula fechada, filtro sujo.","Montagem com conjunto rotativo desbalanceado, não observância de limites de ajustes e tolerâncias na montagem dos componentes da bomba, utilização de sobressalentes fora da especificação do fabricante, utilização de instrumentos de medição não aferidos, etc.","Sobrecarga elétrica, falta de fase, tensão incorreta.","C"
"Quais os principais tipos de anomalias a ser observado que pode danificar um motor elétrico quando estiver em operação?","Cavitação, baixo NPSH, temperatura do fluido.","Vazamento no selo, obstrução do filtro, válvula fechada.","Desgaste dos anéis, folgas excessivas, rotor desbalanceado.","Sobrecarga, falta de proteção elétrica, deficiência de lubrificação, desalinhamento, desbalanceamento, falta de rigidez da base civil.","D"
"Qual a melhor forma de controlar a vazão de líquido em uma bomba centrífuga?","Restringindo a válvula na descarga da bomba (na linha de recalque) ou variando a velocidade do acionador.","Restringindo a válvula na sucção da bomba.","Recirculando o líquido da descarga para a sucção.","Abrindo totalmente a válvula de descarga e ajustando a rotação.","A"
"Cite os principais componentes de uma malha de controle simples?","Atuador, válvula e transmissor.","Elemento primário (sensor medição), controlador e elemento final (dispositivo de correção).","Indicador, registrador e alarme.","Medidor de vazão, pressão e temperatura.","B"
"Qual a principal função dos anéis de desgastes em uma bomba centrífuga?","Vedar o eixo contra vazamentos.","Suportar o rotor e centralizá-lo.","Reduzir ao mínimo recirculação de produto no interior da voluta, e consequentemente, reduzir ao mínimo perda de rendimento da bomba.","Lubrificar os mancais.","C"
"Quais os principais fatores que pode causar deflexão excessiva do eixo de uma bomba centrífuga?","Cavitação e baixo NPSHd.","Desalinhamento e desbalanceamento.","Sobrecarga e falta de lubrificação.","Elevado índice de esbeltez do eixo e∕ou bomba operando com vazões muito a esquerda do BEP (Best Point Efficient).","D"
"Quais as principais consequências da deflexão excessiva do eixo de uma bomba centrífuga?","Vibração elevada, carga radial excessiva nos mancais, quebra de eixo, redução da vida útil do selo mecânico e mancais.","Cavitação, perda de carga, redução da vazão.","Aumento da pressão, superaquecimento, fusão do selo.","Desgaste dos anéis, folgas excessivas, baixo rendimento.","A"
"O que é perda de carga em um sistema de bombeamento com bomba centrífuga?","É a diferença de pressão entre a sucção e a descarga da bomba.","Perda de carga é a energia perdida por unidade de peso do fluido quando este escoa através de um sistema de tubulação.","É a altura geométrica que o líquido deve vencer.","É a potência consumida pela bomba para vencer o atrito.","B"
"Quais os principais fatores que contribuem para o aumento da perda de carga em um sistema de bombeamento com bomba centrífuga?","Vazão baixa e temperatura elevada do fluido.","Pressão alta e viscosidade baixa.","Velocidade do produto bombeado e as características da tubulação de escoamento, como, comprimento, diâmetro, rugosidade interna da tubulação e quantidade de acessórios (curvas, válvulas, etc).","Rotor desgastado e folgas excessivas.","C"
"Quais componentes mecânicos pode causar baixo rendimento em uma bomba centrífuga?","Desalinhamento e desbalanceamento.","Cavitação e baixo NPSH.","Válvula de descarga fechada e filtro sujo.","Anéis de desgastes do rotor e∕ou voluta com desgaste ou com folgas excessivas, desgaste excessiva nas paredes internas da carcaça e∕ou rotor.","D"
