"Onde devem estar localizados os filtros de óleo em relação aos permutadores?","À jusante dos permutadores","Em paralelo com os permutadores","À montante dos permutadores","Não há recomendação específica","A"
"Os filtros de óleo devem possuir válvulas de alívio ou by-pass que permitam passagem de óleo não filtrado?","Apenas se especificado pelo cliente","Sim, sempre","Não devem possuir","Apenas em sistemas de baixa responsabilidade","C"
"Em sistemas com permutadores casco e tubo, por onde deve circular a água de resfriamento?","Depende da pressão","Pelo casco","Tanto faz","Pelos tubos","D"
"O que é trip de máquina?","Um sistema de partida automática","Um desligamento automático por motivo de segurança","Um dispositivo de proteção contra vibração","Um desligamento programado para manutenção","B"
"Qual é a função da válvula T&T (Trip and Throttle)?","Controlar a temperatura","Fechar para interromper o fluxo de vapor e tripar a máquina","Filtrar impurezas","Regular a vazão de óleo","B"
"Em que se baseia a limpeza hidráulica requerida para equipamentos específicos?","Na temperatura de operação","No tipo de bomba utilizada","Nas folgas internas dos componentes (espessura do filme de óleo)","Apenas na viscosidade do óleo","C"
"Durante o flushing oil, qual é o critério para aprovação das telas de inspeção?","Ausência total de qualquer resíduo","Presença de partículas metálicas pequenas","Conjunto limpo, ausência de partículas metálicas e duras","Coloração clara do óleo","C"
"Qual é o material recomendado para fabricação dos reservatórios de sistemas de lubrificação?","Alumínio","Aço carbono ASTM A36","Aço inox austenítico ASTM A240 TP 304","Aço liga ASTM A193","C"
"Qual princípio físico explica a multiplicação de força em um macaco hidráulico?","Lei da Gravitação Universal","Princípio de Pascal","Lei de Ohm","Princípio de Bernoulli","B"
"O código ISO 4406 20/16/13 indica a quantidade de partículas por ml em três faixas de tamanho. O que representa o número 20?","Partículas maiores ou iguais a 4 µm","Partículas entre 4 e 6 µm","Partículas maiores ou iguais a 14 µm","Partículas maiores ou iguais a 6 µm","A"
"O que é a relação beta (β) de um filtro?","A área filtrante efetiva","A razão entre o número de partículas de determinado tamanho que entram e que saem do filtro","A eficiência de filtragem para um determinado tamanho de partícula","A pressão máxima suportada pelo elemento filtrante","B"
"Um óleo com classificação ISO 4406 18/15/12 possui, respectivamente, quantas partículas por ml nas faixas de 4 µm, 6 µm e 14 µm?","Entre 1300 e 2500; entre 160 e 320; entre 20 e 40","Entre 2500 e 5000; entre 320 e 640; entre 40 e 80","Entre 1000 e 2000; entre 200 e 400; entre 10 e 20","Entre 5000 e 10000; entre 640 e 1300; entre 80 e 160","B"
"Por que as tubulações de retorno de óleo em sistemas de lubrificação são projetadas para escoamento com linha média (meia seção)?","Para reduzir a perda de carga","Para evitar golpe de aríete","Para facilitar a limpeza química","Para permitir a visualização do fluxo e medição de temperatura","D"
"Em um sistema de filtragem dupla com válvula de transferência, qual característica é essencial para garantir a confiabilidade?","A válvula deve possuir um by-pass com alívio de pressão","A válvula deve ser acionada automaticamente por pressão diferencial","A válvula deve ser projetada para não interromper o fluxo em caso de falha interna","A válvula deve permitir o bloqueio total de um filtro para manutenção","C"
"No aperto de flanges, o controle do torque é fundamental para:","Uniformizar a dilatação térmica dos parafusos","Obter a compressão correta da junta e evitar vazamentos","Garantir que o parafiso não ultrapasse o limite de escoamento","Reduzir a necessidade de reaperto","B"
"Em um sistema de lubrificação, a tubulação de sucção da bomba tem velocidade de 1,2 m/s. Se a bomba estiver localizada acima do nível do reservatório, qual cuidado adicional deve ser tomado?","Aumentar o diâmetro da tubulação para reduzir a velocidade","Instalar um filtro na sucção","Garantir que o NPSH disponível seja suficiente para evitar cavitação","Instalar uma válvula de retenção na sucção","C"
"Um sistema de lubrificação utiliza uma bomba centrífuga com curva de shut-off de 10 bar. A pressão de projeto da tubulação de descarga deve ser, no mínimo:","15 bar","12 bar","10 bar","11 bar","C"
"Que nota você daria para a aula sobre tubulações rígidas e flexíveis, considerando a clareza, organização e relevância do conteúdo?","1 - Ruim","2 - Regular","3 - Bom","4 - Excelente","A"
